"Name"	"Score"
"S12S30.txt"	"S12S30.txt"	1
"S12S4.txt"	"S12S4.txt"	1
"S12S5.txt"	"S12S5.txt"	1
"S12S6.txt"	"S12S6.txt"	1
"S12S7.txt"	"S12S7.txt"	1
"S12S8.txt"	"S12S8.txt"	1
"S13.txt"	"S13.txt"	1
"S13S1.txt"	"S13S1.txt"	1
"S13S11.txt"	"S13S11.txt"	1
"S13S16.txt"	"S13S16.txt"	1
"S13S22.txt"	"S13S22.txt"	1
"S13S26.txt"	"S13S26.txt"	1
"S13S27.txt"	"S13S27.txt"	1
"S13S29.txt"	"S13S29.txt"	1
"S13S30.txt"	"S13S30.txt"	1
"S13S4.txt"	"S13S4.txt"	1
"S13S8.txt"	"S13S8.txt"	1
"S14.txt"	"S14.txt"	1
"S14S13.txt"	"S14S13.txt"	1
"S14S15.txt"	"S14S15.txt"	1
"S14S17.txt"	"S14S17.txt"	1
"S14S18.txt"	"S14S18.txt"	1
"S14S19.txt"	"S14S19.txt"	1
"S14S21.txt"	"S14S21.txt"	1
"S14S24.txt"	"S14S24.txt"	1
"S14S25.txt"	"S14S25.txt"	1
"S14S26.txt"	"S14S26.txt"	1
"S14S29.txt"	"S14S29.txt"	1
"S14S6.txt"	"S14S6.txt"	1
"S14S9.txt"	"S14S9.txt"	1
"S15.txt"	"S15.txt"	1
"S15S10.txt"	"S15S10.txt"	1
"S15S11.txt"	"S15S11.txt"	1
"S15S12.txt"	"S15S12.txt"	1
"S15S13.txt"	"S15S13.txt"	1
"S15S14.txt"	"S15S14.txt"	1
"S15S17.txt"	"S15S17.txt"	1
"S15S2.txt"	"S15S2.txt"	1
"S15S7.txt"	"S15S7.txt"	1
"S16.txt"	"S16.txt"	1
"S16S1.txt"	"S16S1.txt"	1
"S16S10.txt"	"S16S10.txt"	1
"S16S11.txt"	"S16S11.txt"	1
"S16S12.txt"	"S16S12.txt"	1
"S16S13.txt"	"S16S13.txt"	1
"S16S17.txt"	"S16S17.txt"	1
"S16S18.txt"	"S16S18.txt"	1
"S16S21.txt"	"S16S21.txt"	1
"S16S23.txt"	"S16S23.txt"	1
"S16S25.txt"	"S16S25.txt"	1
"S16S26.txt"	"S16S26.txt"	1
"S16S27.txt"	"S16S27.txt"	1
"S16S28.txt"	"S16S28.txt"	1
"S16S29.txt"	"S16S29.txt"	1
"S16S3.txt"	"S16S3.txt"	1
"S16S6.txt"	"S16S6.txt"	1
"S16S7.txt"	"S16S7.txt"	1
"S16S8.txt"	"S16S8.txt"	1
"S16S9.txt"	"S16S9.txt"	1
"S17S17.txt"	"S17S17.txt"	1
"S17S18.txt"	"S17S18.txt"	1
"S17S20.txt"	"S17S20.txt"	1
"S17S21.txt"	"S17S21.txt"	1
"S17S22.txt"	"S17S22.txt"	1
"S17S27.txt"	"S17S27.txt"	1
"S17S30.txt"	"S17S30.txt"	1
"S17S31.txt"	"S17S31.txt"	1
"S17S32.txt"	"S17S32.txt"	1
